county,state,total_exp,medical_care_exp,edu_training_exp,exp_per_vet,county_pop,vet_pop,med_patients,state_va_fac,hs_grad_pct,clg_grad_pct,median_income,poverty_pct,unemployment_pct,severe_housing_problems_pct,smokers_pct,obesity_pct,inactive_pct,excess_alcohol_pct,diabetes_pct,food_insecure_pct,age_under18_pct,age_over65_pct,rural_pct
hale,al,15761.957494672224,5379.264494672226,345.799,19.065852153238048,14651,826.7114088574999,362.0,24,80.66447257995605,15.594133377075195,41836.0,21.9,5.7,15.269196823,24.025942095,45.3,31.8,11.601735897,17.8,20.7,23.015493823,19.691488636,89.168781726
henry,al,15468.115758162745,3198.6167581627456,535.198,12.127329804814966,17205,1275.4758060609,418.0,24,80.47322654724121,18.89634895324707,51126.0,16.2,3.2,9.5910780669,23.102655914,35.0,29.0,14.801085875,16.3,15.1,20.38942168,23.429235687,87.752860941
houston,al,102776.34638629717,23810.486386297154,4569.805,11.288198194681952,105882,9104.760973697,2806.0,24,86.87399673461914,22.12782859802246,54391.0,14.8,3.4,13.397371082,22.403607763,38.5,32.4,13.457682608,16.4,16.9,22.938743129,18.118282616,33.804051326
jackson,al,28895.896626185993,8782.545626185994,794.961,9.4548471369084,51626,3056.1992391592,862.0,24,83.46180725097656,16.220149993896484,46606.0,15.3,2.9,11.634756996,23.925996742,35.6,33.9,14.770012343,16.0,17.2,20.693061636,20.514856855,77.017303248
jefferson,al,569913.3919197803,283914.7352997803,17931.816,13.712238013039146,658573,41562.390572410004,15161.0,24,90.51499843597412,34.05002212524414,57802.0,14.4,3.6,16.299399365,18.459457774,34.6,29.1,17.235430963,12.7,16.1,22.753741802,16.297206232,9.833765145
lamar,al,10920.220321697761,3672.291321697762,157.591,13.239067240292616,13805,824.8481651685,340.0,24,82.95616722106934,11.284403800964355,40204.0,17.4,3.0,9.9667774086,24.385483166,33.9,31.1,14.604074383,21.6,18.3,21.383556682,22.165881927,100.0
lauderdale,al,61928.52535282192,17311.255352821918,2157.486,10.576645533200644,92729,5855.2142225458,1872.0,24,88.61583137512207,25.076066970825195,52293.0,13.9,3.2,11.595703378,20.001994621,32.3,27.0,15.535865754,14.6,14.9,19.46101004,20.497363284,49.295106192
lawrence,al,13545.69430038012,4948.873300380122,320.131,8.902677260702632,32924,1521.5304232326002,474.0,24,80.78287315368652,15.849749565124512,48924.0,15.4,2.9,10.9153581,24.246588585,32.7,30.1,14.910979743,22.0,16.5,21.543554854,19.09549265,91.289787123
lee,al,173612.33188989997,37650.526889899986,14349.114,15.141122577084593,164542,11466.278738979,3948.0,24,90.36500072479248,36.42853546142578,58963.0,17.9,2.8,19.093220339,19.286542966,30.8,19.9,16.948748438,10.3,15.5,21.101603238,12.405343317,27.409498955
limestone,al,101518.1600882037,20236.22908820371,6940.745,13.544012122924931,98915,7495.4274381054,2606.0,24,85.2708387374878,24.915409088134766,70850.0,10.4,2.5,11.069939787,20.334334757,33.0,26.4,15.639471306,12.8,14.1,22.315119042,15.246423697,57.609142084
lowndes,al,10632.863571502872,4393.811571502872,227.773,18.88090727623063,9726,563.1542709226,279.0,24,82.19675064086914,14.654671669006348,37499.0,21.9,9.2,17.517401392,26.272934836,43.6,32.5,11.481477485,17.0,23.4,21.992597162,19.751182398,100.0
macon,al,46116.632968693244,28586.730778693243,524.481,31.792343317341114,18068,1450.5578437038,773.0,24,83.5652027130127,20.474353790283203,37736.0,27.9,6.0,18.535031847,22.529913919,50.9,32.5,10.907115392,16.8,20.2,17.13526677,20.948638477,55.54726832
madison,al,422064.89189141535,87464.7148914153,28151.303,12.711491273525645,372909,33203.412786858,12087.0,24,91.66805267333984,43.82924270629883,67810.0,10.5,2.7,11.669185617,17.093278733,33.8,24.3,15.457286504,13.1,13.6,21.644422634,15.321700468,16.441514765
marengo,al,19085.124905437602,6594.2699054376035,486.598,16.843517608966394,18863,1133.0842730427,549.0,24,85.44337844848633,17.113243103027344,43198.0,18.3,4.2,16.112852665,23.137442257,45.0,32.9,12.720313666,18.4,20.1,22.514976409,19.874887346,69.315641794
marion,al,17257.956598440724,6052.688598440725,299.265,10.166809136878888,29709,1697.4801401395,583.0,24,81.09592819213867,13.344602584838867,44333.0,16.8,2.8,10.437575271,24.170754749,38.2,32.7,14.946176543,18.8,17.8,20.768117406,21.505267764,88.854951911
marshall,al,63433.154946578,21135.839946578,1859.856,11.816277659865282,96774,5368.285747214,2002.0,24,83.32452392578125,20.674108505249023,51417.0,15.4,2.4,14.382769587,22.98773657,37.0,37.2,14.754491638,11.7,16.2,25.147250295,17.30836795,53.268687042
mobile,al,293913.60866314,105581.34438313996,11425.474,9.867432456946533,413210,29786.2295937206,9443.0,24,87.30248928070068,24.388212203979492,50871.0,17.6,4.7,15.946552229,20.786278172,37.8,28.7,17.28470609,14.7,16.8,23.315505433,16.636093028,20.020242523
monroe,al,18478.725352804067,7313.584352804068,551.284,13.060133120422634,20733,1414.8956356278002,486.0,24,83.46606826782227,13.545708656311035,38812.0,22.5,5.6,11.82205972,25.511093512,43.2,36.0,12.60490059,22.6,21.9,21.091978971,21.149857715,79.044563898
montgomery,al,344668.677442999,119723.817192999,14351.299,17.9193893078334,226486,19234.398646182002,7802.0,24,87.32794284820557,33.721614837646484,49607.0,20.4,4.9,17.939292676,19.863326225,37.1,29.1,12.581089055,16.2,17.8,23.351553738,15.577563293,10.491230059
morgan,al,70914.83839446362,19306.057394463616,2863.545,9.054125311902105,119679,7832.323493606001,1974.0,24,84.04528045654297,21.302791595458984,55688.0,14.4,2.6,12.907090731,20.801049595,35.6,26.9,13.709938275,12.1,14.9,22.848620059,17.831866911,38.597372165
perry,al,7452.754768924201,3150.6317689242005,139.287,16.750990960526938,8923,444.91426128079996,230.0,24,78.35051536560059,17.82282066345215,33712.0,30.7,8.3,17.105263158,27.260652574,46.8,35.9,11.2651998,20.5,27.0,20.923456237,20.116552729,100.0
pickens,al,20485.732550172266,8475.513550172265,370.976,15.363921499255737,19930,1333.3661299405,576.0,24,82.85138320922852,14.423745155334473,41870.0,22.7,4.1,12.664041995,23.634625449,38.8,26.3,12.848475036,19.0,19.7,19.387857501,19.498243853,100.0
pike,al,26837.938875839805,6800.149875839807,1787.323,11.750074773038254,33114,2284.0653693049,644.0,24,87.35370254516602,29.62713623046875,43141.0,19.7,3.2,15.506715507,21.484227756,38.3,28.2,13.957985107,14.4,18.8,19.010086368,15.192969741,51.679382352
randolph,al,14952.392102236678,5070.624102236677,193.637,9.89855840556471,22722,1510.5625980679,476.0,24,81.92334175109863,17.101232528686523,46679.0,17.5,2.7,13.310772702,23.097148723,34.0,33.7,14.26492381,17.9,15.6,21.111697914,20.865240736,81.342469341
russell,al,145248.8625366175,26256.9432966175,10788.707,22.713776198587823,57961,6394.7474548793,3107.0,24,85.27749538421631,17.49236297607422,40821.0,20.3,3.1,17.188188629,22.306234176,38.9,32.4,13.794243508,16.6,18.2,24.131743759,14.818584911,35.4089939
shelby,al,122471.51080532614,39660.19280532614,6073.728,8.732146228835068,217702,14025.361875057,3621.0,24,93.20797634124756,44.20905303955078,88444.0,7.0,2.1,9.9908937167,14.973846029,37.7,23.8,17.730202389,10.5,10.6,23.196847066,15.950243911,22.944870185
sumter,al,9213.436167351378,3566.040167351378,191.167,16.20298383401399,12427,568.6258939548001,256.0,24,85.26838207244873,18.414522171020508,32275.0,29.2,4.5,21.18226601,23.105770906,43.1,33.0,11.39605867,18.1,23.0,18.990906896,18.709262091,100.0
talladega,al,55711.53234197662,20069.642341976618,1244.833,10.772631202569706,79978,5171.580767444,1891.0,24,81.80538558959961,15.265230178833008,44802.0,16.9,4.1,12.037914692,24.004944465,39.0,36.7,13.450219908,17.0,17.7,20.886993923,18.46632824,55.815338251
tallapoosa,al,42355.04780259007,14971.33680259006,758.312,14.086626822314255,40367,3006.7558640438,1056.0,24,81.21679306030273,18.81446075439453,46654.0,15.2,4.0,17.012828345,23.919706637,34.5,26.8,13.641362972,14.3,17.5,20.395372458,22.263234821,74.226259131
tuscaloosa,al,215881.14371341467,119074.09411341469,8519.526,17.635428862533793,209355,12241.332229354,5379.0,24,89.51962757110596,31.14556312561035,56610.0,14.4,3.6,16.418432277,19.97069718,36.1,27.5,14.617868464,12.2,14.8,21.002603234,13.751283705,25.508075785
walker,al,54035.886786604664,20584.768786604665,1162.26,12.820017469303433,63521,4214.962024505,1526.0,24,81.66031837463379,13.419224739074707,46519.0,16.4,3.6,12.050109366,24.718895535,39.4,31.9,14.282998818,15.0,18.0,22.249334866,19.5352718,74.087999642
washington,al,9810.914096796145,2662.391096796144,285.772,11.44023922801292,16326,857.5794527769,268.0,24,85.85396480560303,14.415142059326172,36346.0,17.5,4.7,9.4166666667,24.315492624,31.9,33.5,13.656399106,12.5,19.3,22.075217445,19.717015803,100.0
wilcox,al,7316.160352813772,2218.7253528137717,252.092,13.221803208640132,10373,553.3405873136,183.0,24,79.27762031555176,11.65722370147705,31909.0,22.2,11.0,9.2447916667,25.812926031,49.8,34.6,10.729328516,18.7,24.7,23.320158103,20.293068543,100.0
winston,al,17233.997043131494,7151.955043131494,360.242,11.428091476947246,23629,1508.0380724897,479.0,24,78.43969917297363,13.275932312011719,46453.0,17.4,2.8,9.9046610169,24.987345173,35.6,35.6,15.560535423,21.8,17.1,20.165897837,21.867197088,84.892174481
aleutians east,ak,91.52923408263376,77.45623408263377,0.0,0.9069400949427899,3337,100.9209258616,,9,86.6213150024414,16.553287506103516,79128.0,15.1,2.3,12.962962963,20.969182587,51.9,26.6,14.917008901,14.5,11.6,7.5816601738,10.518429727,100.0
aleutians west,ak,493.0712883944817,219.1112883944817,25.985,3.0759426397046017,5634,160.2992468162,26.0,9,91.80133056640625,17.015209197998047,92216.0,8.1,3.6,17.62295082,19.186948596,42.3,26.9,16.593555714,7.5,11.3,11.377351793,7.4369897054,100.0
anchorage,ak,364552.664273035,168020.355633035,27128.909,12.656308483907956,288000,28804.028025751006,9824.0,9,93.99256563186646,36.57958221435547,84577.0,8.3,5.8,16.522026224,16.973747989,30.2,16.9,17.874553613,8.4,11.5,24.027083333,11.721180556,4.1171794151
bethel,ak,1708.0626381012612,856.4436381012611,75.095,1.8892828618034259,18386,904.0798880009,76.0,9,83.45696640014648,11.33014965057373,52214.0,25.3,13.1,59.226519337,35.008003873,34.1,27.7,16.594949319,6.5,21.1,35.559664962,7.8755574894,73.937577147
bristol bay,ak,475.6067206749692,172.27672067496925,22.868,5.713349348461875,836,83.2448169484,14.0,9,93.76114082336426,25.846702575683594,87032.0,10.7,5.6,11.111111111,21.788640085,42.8,27.7,20.53837714,17.6,12.2,17.822966507,16.267942584,100.0
denali,ak,1108.7407807590612,386.07378075906115,40.008,5.966349582174687,2097,185.8323528463,50.0,9,97.74919605255127,39.12111282348633,80192.0,6.4,10.1,23.529411765,18.568005749,23.4,21.0,19.885300691,7.9,14.9,19.027181688,11.349546972,100.0
dillingham,ak,1028.127203979723,623.993203979723,21.472,4.439956655670593,4916,231.56244164379999,30.0,9,86.52653312683105,19.400413513183594,72334.0,18.7,8.2,38.434163701,30.182684128,30.9,25.5,19.143546092,8.3,16.1,31.427990236,10.048820179,100.0
fairbanks north star,ak,111365.78695094399,40731.62595094398,11908.755,8.981361064440694,96849,12399.655926524003,3079.0,9,94.45110511779785,32.327781677246094,76650.0,7.2,5.0,23.286165682,17.411357027,31.0,18.2,18.649154646,7.1,11.5,23.752439364,11.180290968,30.870763776
haines,ak,1820.7899300140637,823.4719300140637,0.0,10.676501407181103,2530,170.54181520449998,66.0,9,97.95550203323364,27.66085433959961,105044.0,9.6,11.3,16.589861751,17.921330819,29.1,19.4,21.879703965,7.2,13.3,18.023715415,21.660079051,100.0
hoonah-angoon,ak,1030.9504247156842,468.91542471568425,1.548,5.939716210210033,2148,173.56897000290002,43.0,9,93.97935771942139,19.610092163085938,55593.0,12.7,9.3,17.5,23.649087967,30.4,16.6,21.093079106,15.1,15.5,17.830540037,24.022346369,58.576587935108314
juneau,ak,14922.967335975427,7119.864335975426,1291.899,6.294300475196611,31974,2370.8698678719,579.0,9,96.23567914962769,38.78887176513672,89204.0,8.1,4.7,12.097759674,15.923824746,26.4,17.7,21.213120046,6.0,10.4,21.107775067,13.951960968,21.544364508
kenai peninsula,ak,64939.73936305505,40792.21436305505,1639.847,12.635295047566656,58708,5139.550688653,2110.0,9,92.98693084716797,25.802846908569336,68448.0,10.6,7.3,18.847566575,21.437388333,33.0,21.2,19.943766489,9.7,13.9,22.451795326,18.353546365,79.337545126
ketchikan gateway,ak,5845.261207624078,2667.5972076240787,315.336,4.857317786978447,13901,1203.3927908307999,162.0,9,93.88028907775879,25.45923614501953,76780.0,8.3,7.4,17.552182163,20.316087347,38.8,20.0,18.833994838,10.8,13.1,21.70347457,16.480828717,23.187653039
kodiak island,ak,9227.406538584895,4473.659538584894,620.057,8.545343908022618,12998,1079.8168731304,290.0,9,89.56414318084717,29.791057586669922,72028.0,7.5,6.4,23.898678414,18.817640588,28.3,24.7,18.984721411,6.7,12.3,24.934605324,11.355593168,31.319894055
kusilvak,ak,568.7986148515383,289.53561485153836,38.822,1.7860521108140537,8314,318.4669760796,25.0,9,78.5714282989502,3.262481451034546,37566.0,27.9,19.9,69.142857143,44.571936346,23.1,26.7,15.283145705,4.6,28.0,41.375992302,6.0861197979,58.576587935108314
lake and peninsula,ak,295.4161917723345,202.4501917723345,6.311,5.815376833854238,1592,50.799148569799996,27.0,9,88.16156005859375,23.11977767944336,54386.0,17.6,8.9,29.268292683,29.046011595,37.5,26.7,18.118175473,11.8,17.3,28.64321608,11.494974874,100.0
matanuska-susitna,ak,164540.26147847495,80761.94747847493,9030.185,17.62775288323078,108317,9334.159751865,4787.0,9,93.55905532836914,21.8997859954834,89502.0,8.7,6.8,19.892209701,20.168045397,34.6,20.2,19.052251104,8.9,12.6,26.390132666,12.698837671,50.293836732
nome,ak,1401.217880146628,798.3218801466281,24.954,2.706170768940085,10004,517.7862004235,65.0,9,86.00904941558838,16.95927619934082,64309.0,18.8,9.7,52.331606218,33.851020775,40.3,19.7,17.645421315,6.5,19.1,34.586165534,8.0267892843,66.05562579
north slope,ak,469.8323774710516,237.22737747105157,4.989,1.5769698606189169,9832,297.93364426550005,25.0,9,88.71827983856201,15.128495216369629,94759.0,11.1,6.3,44.362745098,25.296551656,44.0,33.0,21.054721521,5.5,13.1,26.759560618,7.4857607811,59.331919406
northwest arctic,ak,466.0459505479113,242.46895054791128,14.807,1.8520647030798973,7621,251.6358903514,39.0,9,84.52128887176514,15.031757354736328,65194.0,18.5,11.5,50.810810811,34.173086258,45.2,24.2,17.439355431,14.6,21.2,36.202598084,7.3087521323,57.463777748
petersburg,ak,1712.1406459597079,460.31764595970805,86.733,5.319177724221925,3266,321.88069937259996,53.0,9,89.20660495758057,25.533628463745117,66096.0,7.4,7.0,16.334661355,19.943702209,25.5,23.3,21.848153354,9.2,13.8,20.23882425,20.514390692,58.576587935108314
prince of wales-hyder,ak,4130.163164908299,2216.7851649082995,97.714,9.67022212069461,6203,427.101168242,162.0,9,91.27411365509033,17.20502471923828,53638.0,15.9,8.0,17.926565875,26.931356149,40.1,19.4,19.513239806,12.0,17.8,22.279542157,18.13638562,58.576587935108314
sitka,ak,5778.198515507185,2771.2258055071848,296.908,8.89837233068856,8493,649.3545449407,125.0,9,95.24587488174438,34.22643280029297,79363.0,7.4,4.5,15.514809591,17.594305256,25.7,18.1,19.274869109,6.5,11.0,20.640527493,16.060284941,20.876027474
skagway,ak,330.77345223413874,191.94245223413878,14.075,3.5761351016308596,1183,92.4946745114,,9,88.48715496063232,24.16745948791504,78421.0,3.8,14.2,10.588235294,16.658069994,25.9,17.5,22.180733349,4.7,13.0,15.384615385,15.807269653,58.576587935108314
southeast fairbanks,ak,8747.671924110873,3269.3599241108727,500.912,10.823688687622791,6893,808.1969258885,266.0,9,91.08846473693848,21.22723388671875,64544.0,11.7,6.6,22.196261682,22.334422662,32.6,19.4,20.25629655,10.4,14.8,24.923835775,15.639054113,100.0
wrangell,ak,2185.7427315781615,1228.4267315781615,24.818,8.231571814206077,2502,265.5316361094,62.0,9,88.2791690826416,16.888652801513672,64643.0,10.6,7.5,13.3640553,23.142606414,36.1,28.1,19.118377063,18.7,13.2,19.704236611,24.540367706,58.576587935108314
yakutat,ak,309.61987674354907,73.52887674354906,0.0,5.829418490606792,579,53.1133383617,15.0,9,94.3925232887268,17.99065399169922,68352.0,12.4,7.1,13.725490196,23.792736554,37.6,32.1,19.13239415,9.8,11.9,17.616580311,21.070811744,100.0
yukon-koyukuk,ak,1682.2938278856677,816.7228278856678,72.641,5.2043303888721875,5230,323.2488528174,79.0,9,87.9929370880127,13.243083953857422,43060.0,20.5,12.4,52.295918367,32.509575338,30.7,25.1,18.661788443,9.6,22.0,27.896749522,15.717017208,100.0
apache,az,35499.969704172945,14237.212704172942,688.612,12.255898115896262,71887,2896.5620771707,1315.0,38,81.45240783691406,12.509044647216797,36319.0,32.4,9.1,30.82437276,25.031102564,35.4,25.9,15.223630672,16.3,22.6,27.021575528,15.766411173,74.061075533
cochise,az,255960.8777010279,90127.5527010279,10945.439,12.83719585173777,125922,19939.00230683,7853.0,38,88.6738862991333,25.552499771118164,51171.0,14.6,4.8,14.473148902,17.345218142,30.9,24.4,20.154126714,10.3,14.4,21.420403107,23.123838567,36.30106741
coconino,az,70672.61570655832,31082.80870655833,6110.632,9.516602084010197,143476,7426.2446914012,2369.0,38,90.98963356018066,37.628387451171875,57146.0,17.2,6.0,25.351964698,17.122762809,24.5,16.5,19.838618568,7.7,14.3,20.038194541,13.007053444,31.46606557
gila,az,53091.41532060655,25773.217320606553,658.48,10.626732761590004,54018,4996.024320147,2015.0,38,87.25968837738037,19.209863662719727,49280.0,16.7,5.0,16.214964095,22.857611286,31.1,26.5,20.179149355,13.7,17.7,19.723055278,29.377244622,41.061999739
graham,az,19653.320078804478,9293.30307880448,676.596,11.168867399764359,38837,1759.6520197937998,751.0,38,85.28397560119629,14.8157377243042,55419.0,15.2,4.1,16.264236902,20.046473796,33.9,22.9,18.58286822,12.0,14.6,26.654993949,14.007261117,46.437399248
greenlee,az,4474.132011523403,2055.011011523403,54.992,7.896021633413472,9498,566.6311744372999,183.0,38,85.15993690490723,16.780282974243164,67530.0,8.4,4.0,9.8068350669,16.882983391,30.2,18.9,18.992797963,11.5,11.8,27.047799537,13.655506422,46.568685552
la paz,az,22567.238057772556,11370.917057772554,209.567,10.918861933488941,21108,2066.8122919072,872.0,38,80.45180702209473,11.825301170349121,41637.0,20.8,5.1,15.113636364,21.534878572,33.0,38.1,18.038135237,17.8,17.5,16.609816183,39.757437938,56.327785641
maricopa,az,2562335.2495901086,973181.8407901087,168312.206,9.71418585596708,4485414,263772.5165631,78278.0,38,88.38546657562256,33.4168815612793,71799.0,11.6,4.5,17.75755521,15.409319981,27.1,19.8,18.862318748,8.7,12.1,23.463564344,15.524341789,2.3637996949
mohave,az,258208.0800457673,122937.37804576733,3562.79,11.53217121162596,212181,22390.239904300004,9812.0,38,86.4110164642334,13.406522750854492,46678.0,15.3,5.5,16.674612634,24.627452635,30.7,32.2,21.161612672,14.0,16.8,16.664545836,31.063101786,22.963643811
navajo,az,73439.46207595814,32595.620075958148,1758.528,10.339690129295526,110924,7102.675337231,2702.0,38,83.84271049499512,16.112794876098633,46698.0,23.3,6.5,23.751824818,23.457600454,33.3,26.9,16.060140136,15.1,20.2,26.252208719,18.777721683,54.138242329
pima,az,1052621.466773032,513307.62078303186,49393.831,12.388760378027369,1047279,84965.84280054,33430.0,38,89.0271635055542,33.631492614746094,56551.0,14.9,5.0,18.889418613,16.978858685,25.4,19.4,20.459242224,8.7,13.6,20.558704987,20.295833298,7.5234911447
pinal,az,341815.4120402462,149877.61504024614,12405.274,10.070861928123566,462789,33941.0285316,12708.0,38,87.05650043487549,20.89655303955078,66992.0,11.1,4.7,15.106916826,18.857588423,34.2,28.2,19.197265466,13.4,12.7,22.118935411,20.866096644,21.904622508
santa cruz,az,21345.27471892027,9116.668718920273,610.014,13.710837333600658,46498,1556.8177347280002,744.0,38,77.85904502868652,20.927568435668945,44402.0,16.8,8.7,22.029543995,15.655582512,30.1,17.8,16.569018113,9.3,15.3,26.614047916,18.476063487,26.883171658
yavapai,az,428053.26061896555,249476.65105896557,11998.767,16.691736603851172,235099,25644.62109474,13001.0,38,91.84178161621094,26.29978370666504,58860.0,10.8,4.1,17.510201918,17.944418,24.3,22.5,21.608861459,10.9,13.9,15.940093322,32.513111498,33.197177693
yuma,az,160187.74832265597,52243.63132265599,9133.223,11.102550369265806,213787,14428.013654060001,5329.0,38,74.56010818481445,15.435364723205566,54278.0,15.2,12.9,18.236361099,16.669435361,37.9,24.3,17.409977219,12.0,18.8,25.057183084,19.319228952,10.42957635
arkansas,ar,11587.433785169429,6116.1897851694275,134.115,10.589942348145573,17486,1094.1923387523,366.0,21,85.99514579772949,16.359222412109375,51186.0,17.2,3.4,9.8179453836,24.554519883,35.0,39.2,14.872542222,18.5,19.3,22.915475237,20.307674711,34.707397865
ashley,ar,14947.493900471381,6052.066900471382,193.02,13.474806974384588,19657,1109.2918754893,444.0,21,85.15986728668213,12.2234468460083,44677.0,17.1,7.4,13.019559902,25.564880501,42.0,44.5,16.07586789,13.5,19.6,22.373709111,20.939105662,51.681691301
baxter,ar,52809.408284522695,23227.076284522696,691.385,12.595919119131429,41932,4192.580770411,2153.0,21,88.77550983428955,17.752605438232422,44833.0,14.4,3.7,10.081521739,23.868878618,31.1,29.8,17.884705866,15.5,16.3,17.814556902,31.140894782,65.84202539
benton,ar,178533.9936503022,83576.02365030222,5965.362,11.304357177251354,279141,15793.378681415,6384.0,21,89.57280158996582,34.57433319091797,78678.0,9.1,2.8,11.143501458,18.590019981,31.1,22.6,18.518173521,9.6,11.6,26.027706428,13.578084194,25.160048613
boone,ar,34640.94658009886,15274.291580098863,603.698,13.34000469781334,37432,2596.7716927249,1234.0,21,88.23909854888916,17.8106689453125,48153.0,14.1,3.0,11.521666107,24.532196195,29.2,32.4,17.491024949,11.0,15.9,22.820047019,20.947317803,62.198195269
bradley,ar,7544.626801367083,3356.9028013670827,221.962,12.688382011470738,10763,594.6090521665,216.0,21,83.32890129089355,13.826109886169434,41578.0,20.6,4.7,16.319824754,24.790373276,31.2,37.4,14.917543411,18.4,19.6,23.998885069,19.232555979,49.59158846
calhoun,ar,2995.9569767334206,1261.6819767334205,72.148,8.774666723189597,5189,341.4325661869,135.0,21,83.96501541137695,10.707659721374512,50865.0,16.2,3.3,11.650485437,25.706903885,25.8,39.7,16.29427591,9.8,16.9,18.905376759,21.950279437,100.0
carroll,ar,24034.01177190802,12874.161771908019,186.921,11.85067200604597,28380,2028.0716367516002,942.0,21,86.3185453414917,21.22966957092285,45397.0,14.1,3.4,15.650969529,22.270426901,29.5,33.7,16.728439847,8.8,14.4,21.423537703,23.86187456,72.833928441
chicot,ar,10680.20408700242,5192.701087002419,256.077,18.08280899419255,10118,590.6274899233,282.0,21,78.1910514831543,14.644523620605469,35992.0,26.8,8.6,16.76300578,26.46697012,40.6,35.1,14.154029289,9.1,23.9,21.91144495,21.110891481,54.279661017
clark,ar,15303.895423750479,6479.710423750479,608.942,11.519150170865839,22320,1328.561152233,455.0,21,88.93662738800049,25.172624588012695,46464.0,20.1,4.7,12.868480726,21.124835124,26.4,39.1,15.476500599,14.5,17.5,18.987455197,16.814516129,54.377038487
clay,ar,14278.649200783831,7158.636200783831,120.475,16.61509552604793,14551,859.3780985730001,437.0,21,83.54043197631836,13.620722770690918,43723.0,18.1,4.0,13.452566096,27.646416882,37.4,34.9,16.681000705,9.8,19.9,21.208164387,21.867912858,58.857178387
cleburne,ar,33276.08213675663,15330.093136756628,461.841,14.706176567955309,24919,2262.7283157517,1030.0,21,86.57059001922607,16.733386993408203,49964.0,14.5,4.6,10.474401127,24.617083086,33.7,32.9,17.745604633,12.8,16.1,18.84907099,27.248284442,75.521755872
cleveland,ar,6891.263423018407,3158.088423018407,130.237,14.224389724521343,7956,484.46812527490005,213.0,21,89.5350866317749,15.897614479064941,57697.0,13.8,4.0,7.5987841945,25.189407518,38.4,33.7,16.365587471,15.5,17.5,21.568627451,21.430367019,100.0
columbia,ar,12749.636491296205,4780.472491296206,473.863,9.894149140584124,23457,1288.6036292903,415.0,21,86.80588817596436,20.486135482788086,44925.0,18.3,5.3,13.8189609,25.220280236,43.5,37.3,13.700513872,18.8,19.8,20.633499595,17.734578164,57.486151841
conway,ar,21298.798972721677,10162.600972721679,382.961,15.432955401247515,20846,1380.0855648815002,677.0,21,86.58109664916992,17.7156982421875,47049.0,15.8,4.2,11.728772144,24.57096304,39.8,34.3,16.979418183,17.0,18.5,22.570277271,19.730403914,70.516617308
craighead,ar,53568.10258256663,17381.82258256663,2229.372,10.132481612802035,110332,5286.7702730282,1883.0,21,89.44631290435791,27.09734344482422,51797.0,16.8,3.3,14.947289157,22.378820622,39.3,33.4,15.041343909,13.8,16.8,24.993655512,13.979625131,32.168223718
crawford,ar,63515.55508990069,26844.6360899007,1664.946,15.206951725017424,63257,4176.7447045557,2130.0,21,84.51130294799805,18.215927124023438,54534.0,14.4,3.6,12.023460411,23.557161567,38.9,29.2,15.603773314,14.0,16.0,24.338808353,17.150671072,51.961322399
crittenden,ar,35463.64428990315,18467.68928990315,780.431,13.516189192299436,47955,2623.790166396,1018.0,21,83.72898864746094,17.44988250732422,47545.0,22.9,5.4,17.524115756,24.088452843,37.0,39.4,13.423373643,16.6,19.3,27.050359712,14.513606506,20.887195002
cross,ar,11221.632432424722,4711.998432424723,223.141,13.715754305815622,16419,818.1564194152,333.0,21,81.4138412475586,14.688920021057129,40587.0,21.2,4.4,12.044609665,25.772948837,42.0,37.0,15.619739833,19.4,17.7,23.18046166,19.288629027,56.787912703
dallas,ar,5896.021906109882,3065.424906109882,122.121,12.39132673946789,7009,475.8184518959,182.0,21,87.1508378982544,10.99361515045166,34649.0,19.5,4.1,7.6311605723,24.706516643,39.8,47.4,14.877000662,17.1,17.8,20.98730204,24.397203595,52.63676688
desha,ar,10149.429550716482,4338.191550716482,235.368,19.270627167623473,11361,526.6787355923999,285.0,21,80.0958309173584,14.011914253234863,37421.0,22.8,5.9,12.906309751,27.873515649,47.5,34.8,13.315223844,9.5,22.2,25.261860752,19.602147698,31.419126691
drew,ar,12581.197307655919,5769.06130765592,318.147,12.219681462411462,18219,1029.5847192381,392.0,21,86.68786525726318,22.63664436340332,46787.0,18.4,5.0,13.494318182,24.27237401,34.9,31.9,15.145570703,17.5,18.2,21.598331412,18.200779406,48.608784915
faulkner,ar,100027.18872199583,42775.61072199583,4371.278,13.813468021353227,126007,7241.27992821,3034.0,21,92.06205558776855,32.09049606323242,57367.0,12.0,3.5,16.231322003,20.987395251,36.5,27.3,17.126867873,10.4,15.6,22.801114224,12.852460578,38.760299195
franklin,ar,18221.15387647195,7391.641876471949,446.732,16.374186305129264,17715,1112.7975178078998,622.0,21,86.08145809173584,11.28264045715332,47256.0,15.3,3.7,14.504373178,26.5875286,42.2,32.7,16.266250064,14.4,18.5,22.348292408,19.949195597,82.604137931
fulton,ar,15389.356090029418,6830.447090029419,231.15,15.571251881855323,12477,988.318486323,571.0,21,84.42860317230225,13.154376983642578,39839.0,17.0,3.6,15.640273705,28.172324135,32.1,32.8,16.161309608,12.7,19.8,21.110843953,26.039913441,92.919559004
garland,ar,103256.32437963487,43785.28237963487,2634.295,12.412458377507642,99386,8318.765005226,3464.0,21,89.35732364654541,22.792625427246094,46459.0,15.7,5.0,15.68896655,22.689785711,28.8,29.1,16.922154867,15.9,17.6,19.933391021,24.293160002,36.903274181
